PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2008-012339 BP,R- 645 Demolition One Family Homes,Demolition,No,1308 WALNUT AVE,demo sf residence See 2011077958 for repermit,0210111807,Lot 2 Block   Subdivision GLENWOOD ADDN  1904,2008/02/14,2008/03/04,TUESDAY,2008,2008,No,Permit Center,VOID,2008/08/31,,900,,,,$500.00,1,1,,,,,,,,,,,1308 WALNUT AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10117877,10117877,30.27668332,-97.71273464,"(30.27668332, -97.71273464)"
BP,Building Permit,2008-031529 BP,R- 645 Demolition One Family Homes,Demolition,No,7203 FIREFLY DR,Demolish a circa 1979 1071 square foot 1story single family residence,0329001015,Lot 21 Block J Subdivision,2008/04/25,2008/04/28,MONDAY,2008,2008,No,Permit Center,Expired,2008/10/25,,1071,,,,$4500.00,1,1,,,,,,,,,,,7203 FIREFLY DR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10141996,10141996,30.17037188,-97.74601101,"(30.17037188, -97.74601101)"
BP,Building Permit,2012-047699 BP,R- 645 Demolition One Family Homes,Demolition,No,5107 AVENUE H,Demolish a circa 1938 1 story 1152 square foot single family residence,0223091104,Lot 24 Block   Subdivision HIGHLANDS  THE,2012/04/02,2012/08/02,THURSDAY,2012,2012,No,Permit Center,Final,2013/12/11,2013/12/11,1152,,,,$2000.00,1,1,,,,,,,,,,,5107 AVENUE H,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10765594,10765594,30.31495843,-97.72046995,"(30.31495843, -97.72046995)"
BP,Building Permit,2010-084146 BP,R- 646 Demolition Two Family Bldgs,Demolition,No,2509 HARRIS BLVD,Demolish a circa 1936 1 story 3192 square foot duplex,0116001501,Lot 2 Block 10 Subdivision,2010/05/26,2010/09/29,WEDNESDAY,2010,2010,No,Permit Center,Final,2011/09/07,2011/09/07,3192,,,,$7000.00,1,2,,,,,,,,,,,2509 HARRIS BLVD,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10496636,10496636,30.29370663,-97.75565793,"(30.29370663, -97.75565793)"
BP,Building Permit,2009-126232 BP,R- 645 Demolition One Family Homes,Demolition,No,2707 LA MESA DR,Demolish a circa 1946 1 story 664 square foot single family residence,0405030316,Lot 10 Block   Subdivision H L MC ENTIRE SUBD,2009/11/03,2009/11/13,FRIDAY,2009,2010,No,Permit Center,Final,2010/03/30,2010/03/30,664,,,,$4000.00,1,1,,,,,,,,,,,2707 LA MESA DR,AUSTIN,TX,78704,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10365922,10365922,30.23664697,-97.76065249,"(30.23664697, -97.76065249)"
BP,Building Permit,2008-015841 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,209 E 34TH ST,Demolish a detached garage Original demo permit expired 06013813 BP,0218041505,Lot 5 Block   Subdivision SIDON HARRIS RESUB,2008/02/28,2008/03/06,THURSDAY,2008,2008,No,Permit Center,Expired,2008/09/02,,336,,,,$7000.00,1,1,,,,,,,,,,,209 E 34TH ST,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10122231,10122231,30.2975369,-97.73382245,"(30.2975369, -97.73382245)"
BP,Building Permit,2015-071599 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2202 FOREST TRL,Total demo of detached garage  Circa 1950,0116060604,Lot 6 Block   Subdivision WESTFIELD A,2015/06/08,2015/06/16,TUESDAY,2015,2015,No,Permit Center,Active,2017/06/16,,400,,,,$3500.00,1,1,,,,,,,,,,,2202 FOREST TRL,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11369976,11369976,30.29482574,-97.76729456,"(30.29482574, -97.76729456)"
BP,Building Permit,2010-092720 BP,R- 645 Demolition One Family Homes,Demolition,No,5611 BURROUGH CV,Demolish a circa 1972 1 story 2512 square foot single family residence,0412150436,Lot 3 Block T Subdivision CHERRY CREEK PHASE 2 SEC 5,2010/10/19,2011/01/03,MONDAY,2011,2011,No,Permit Center,Expired,2011/07/02,,2512,,,,$6368.00,1,1,,,,,,,,,,,5611 BURROUGH CV,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10507761,10507761,30.22021001,-97.8072989,"(30.22021001, -97.8072989)"
BP,Building Permit,2008-070355 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1405 PRESTWOOD PL,Previous demolition permit for the swimming pool expired PR083706RD Therefore this demolition permit is issued to clear up the records and to insure the project receives all required inspections,0105130115,Lot 32 Block B Subdivision TREEMONT PHASE A SEC I,2008/09/05,2008/09/08,MONDAY,2008,2008,No,Permit Center,Final,2008/09/10,2008/09/10,700,,,,$5000.00,0,0,,,,,,,,,,,1405 PRESTWOOD PL,AUSTIN,TX,78746,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10189790,10189790,30.26484259,-97.79675907,"(30.26484259, -97.79675907)"
BP,Building Permit,2012-020919 BP,R- 645 Demolition One Family Homes,Demolition,No,2002 PEOPLES ST,Demolish a circa 1925 1 story 684 square foot single family residence,0206100310,Lot 3 Block 2 Subdivision COLLEGE HEIGHTS ANNEX,2012/01/27,2012/03/02,FRIDAY,2012,2012,No,Permit Center,Final,2012/08/03,2012/08/03,684,,,,$0.00,1,1,,,,,,,,,,,2002 PEOPLES ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10729449,10729449,30.26775312,-97.71839841,"(30.26775312, -97.71839841)"
BP,Building Permit,2011-056950 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,3001 E 16TH ST,demo a church bldg,0210140806,Lot 1 Block 8 Subdivision,2011/06/15,2011/07/25,MONDAY,2011,2011,No,Permit Center,Expired,2012/01/21,,0,,,,$5000.00,1,0,,,,,,,,,,,3001 E 16TH ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10613070,10613070,30.2791131,-97.7047369,"(30.2791131, -97.7047369)"
BP,Building Permit,2008-092999 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,817 W GIBSON ST,Demolish a circa 1937 1 story 180 square foot detached shed,0101010401,Lot 9 Block 4 Subdivision SOUTH HEIGHTS  1894,2008/11/20,2008/12/03,WEDNESDAY,2008,2009,No,Permit Center,Final,2008/12/04,2008/12/04,180,,,,$100.00,1,1,,,,,,,,,,,817 W GIBSON ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10216410,10216410,30.25270941,-97.75739549,"(30.25270941, -97.75739549)"
BP,Building Permit,2011-072684 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1806 MONTOPOLIS DR,Partial demolition of a commercial bldg,0308140716,Lot 3 Block   Subdivision PORCH ADDITION,2011/08/15,2011/08/17,WEDNESDAY,2011,2011,No,Permit Center,Final,2011/12/21,2011/12/21,0,,,,$10000.00,1,0,,,,,,,,,,,1806 MONTOPOLIS DR,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10636045,10636045,30.22643002,-97.70299404,"(30.22643002, -97.70299404)"
BP,Building Permit,2014-132206 BP,R- 645 Demolition One Family Homes,Demolition,No,3211 BRIDLE PATH,TOTAL DEMO SF RES FLATWORK WILL REMAIN,0116081114,W25FT OF LOT 2   E40FT OF LOT 3 BLK 7 TOBIN  JOHNSON SUBD PLUS 12 ADJ VAC ALLEY,2014/12/10,2015/11/03,TUESDAY,2015,2016,No,Permit Center,Active,2016/05/03,,0,,,,$1000.00,1,1,,,,,,,,,,,3211 BRIDLE PATH,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11263312,11263312,30.29415187,-97.77568593,"(30.29415187, -97.77568593)"
BP,Building Permit,2012-041685 BP,R- 645 Demolition One Family Homes,Demolition,No,2600 CANTERBURY ST,Demolish a circa 1937 1 story 672 square foot single family residence ONLY WENT TO HLC NO ATTACHMENTS IN AMANDA ALSO NO RECORDS ON CCW,0200100516,S 97FT OF LOT 16 BLK 5 OLT 4142 OLT 53 DIV O RIVERVIEW ADDN,2012/01/25,2012/04/27,FRIDAY,2012,2012,No,Permit Center,Expired,2012/10/24,,672,,,,$0.00,1,1,,,,,,,,,,,2600 CANTERBURY ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10757384,10757384,30.25222044,-97.71603753,"(30.25222044, -97.71603753)"
BP,Building Permit,2013-029479 BP,R- 645 Demolition One Family Homes,Demolition,No,4509 HIGHLAND TER,Total demo of existing single family res  Circa 1950,0126010815,Lot 5 Block C Subdivision HIGHLAND PARK,2013/03/25,2013/03/26,TUESDAY,2013,2013,No,Permit Center,Expired,2015/03/15,,0,,,,$0.00,1,1,,,,,,,,,,,4509 HIGHLAND TER,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10918765,10918765,30.32236732,-97.75480983,"(30.32236732, -97.75480983)"
BP,Building Permit,2011-103947 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,707 W GIBSON ST,Demolish detached carport to make room for future addition,0101011003,Lot 3 Block 3 Subdivision SOUTH HEIGHTS  1894,2011/11/16,2011/11/16,WEDNESDAY,2011,2012,No,Permit Center,Expired,2012/05/14,,572,,,,$0.00,1,1,,,,,,,,,,,707 W GIBSON ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10682367,10682367,30.25194305,-97.75580343,"(30.25194305, -97.75580343)"
BP,Building Permit,2015-146408 BP,R- 645 Demolition One Family Homes,Demolition,No,1904 PARAMOUNT AVE,total demo of home  circa 1959,0100081227,Lot 6A Block C Subdivision CANNIZZO SUBDN 2  LOTS 6  7  BLK  C,2015/11/23,2016/01/04,MONDAY,2016,2016,No,Permit Center,Active,2018/01/04,,1872,,,,$2000.00,1,1,,,,,,,,,,,1904 PARAMOUNT AVE,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11456761,11456761,30.25385989,-97.77652194,"(30.25385989, -97.77652194)"
BP,Building Permit,2011-079428 BP,R- 645 Demolition One Family Homes,Demolition,No,709 GARNER AVE,Demolish a circa 1949 1 story 1282 square foot single family residence,0104040403,Lot 21 Block A Subdivision BARTON HEIGHTS,2011/08/29,2011/09/02,FRIDAY,2011,2011,No,Permit Center,Expired,2012/02/29,,1282,,,,$500.00,1,1,,,,,,,,,,,709 GARNER AVE,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10646650,10646650,30.26032233,-97.76506866,"(30.26032233, -97.76506866)"
BP,Building Permit,2008-031496 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,7210 FIREFLY DR,Demolish a 204 square foot detached storage shed,0329000917,Lot 23 Block K Subdivision,2008/04/25,2008/04/28,MONDAY,2008,2008,No,Permit Center,Expired,2008/10/25,,204,,,,$300.00,1,1,,,,,,,,,,,7210 FIREFLY DR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10141958,10141958,30.17135027,-97.74611143,"(30.17135027, -97.74611143)"
BP,Building Permit,2010-101246 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2208 RIVERSIDE FARMS RD,Demolish carport and concrete slab attached to northeast side of existing single family residence,0310100116,Lot 50 Block   Subdivision,2010/11/23,2010/11/24,WEDNESDAY,2010,2011,No,Permit Center,Final,2010/12/17,2010/12/17,400,,,,$0.00,1,0,,,,,,,,,,,2208 RIVERSIDE FARMS RD,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10518903,10518903,30.22713966,-97.71669186,"(30.22713966, -97.71669186)"
BP,Building Permit,2014-124113 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2404 HAVENSIDE DR,Total demo of storage shed,0402040906,Lot 3 Block E Subdivision,2014/11/14,2014/12/03,WEDNESDAY,2014,2015,No,Permit Center,Final,2015/07/15,2015/07/15,400,,,,$1500.00,1,1,,,,,,,,,,,2404 HAVENSIDE DR,AUSTIN,TX,78704,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11251687,11251687,30.24466403,-97.76832657,"(30.24466403, -97.76832657)"
BP,Building Permit,2011-042911 BP,R- 645 Demolition One Family Homes,Demolition,No,5106 MARTIN AVE,Demolish a circa 1941 1 story 844 square foot single family residence,0223091909,Lot 18 Block   Subdivision HIGHLANDS  THE,2011/04/27,2011/05/19,THURSDAY,2011,2011,No,Permit Center,Final,2011/06/22,2011/06/22,844,,,,$4500.00,1,1,,,,,,,,,,,5106 MARTIN AVE,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10593314,10593314,30.3139409,-97.71804706,"(30.3139409, -97.71804706)"
BP,Building Permit,2011-072993 BP,R- 646 Demolition Two Family Bldgs,Demolition,No,5001 WOODROW AVE,Demolish a circa 1937 1 story 1254 square foot duplex residence,0226040407,Lot   Block   Subdivision WALLING PLACE,2011/07/21,2011/08/17,WEDNESDAY,2011,2011,No,Permit Center,Final,2011/11/15,2011/11/15,1254,,,,$0.00,1,2,,,,,,,,,,,5001 WOODROW AVE,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10637937,10637937,30.32067945,-97.73767854,"(30.32067945, -97.73767854)"
BP,Building Permit,2009-125042 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1209 ROSEWOOD AVE,Demolition of the rear deck only,0206090215,Lot   Block   Subdivision RECTORS SUBDIVISION,2009/11/04,2009/11/10,TUESDAY,2009,2010,No,Permit Center,Final,2010/01/29,2010/01/29,120,,,,$1000.00,1,0,,,,,,,,,,,1209 ROSEWOOD AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10364627,10364627,30.26836276,-97.72631593,"(30.26836276, -97.72631593)"
BP,Building Permit,2011-101555 BP,R- 646 Demolition Two Family Bldgs,Demolition,No,700 OAKLAND AVE,Repermitting for expired permit number 2010084459BP Demolish a duplex moved onto lot in 1969  1 story  1008 square foot,0108030707,Lot 4 Block D Subdivision TERRACE PARK  1913,2011/11/08,2012/02/28,TUESDAY,2012,2012,No,Permit Center,VOID,2012/08/26,,1008,,,,$500.00,1,2,,,,,,,,,,,700 OAKLAND AVE,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10677919,10677919,30.27570095,-97.76021058,"(30.27570095, -97.76021058)"
BP,Building Permit,2010-025255 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,6104 CADDIE ST,Demolish a 122 square foot detached shed,0308140116,Lot   Block   Subdivision PORCH ADDITION,2010/03/15,2010/05/04,TUESDAY,2010,2010,No,Permit Center,Final,2010/05/14,2010/05/14,122,,,,$0.00,1,0,,,,,,,,,,,6104 CADDIE ST,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10417412,10417412,30.22861717,-97.70422988,"(30.22861717, -97.70422988)"
BP,Building Permit,2014-033862 BP,R- 645 Demolition One Family Homes,Demolition,No,5408 WOODROW AVE,Demolish existing singlefamily residence,0227050602,Lot 13 Block 13 Subdivision NORTH LOOP TERRACE  2 SHEETS,2014/03/14,2014/04/08,TUESDAY,2014,2014,No,Permit Center,Final,2016/02/18,2016/02/18,1216,,,,$5000.00,1,1,,,,,,,,,,,5408 WOODROW AVE,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11117703,11117703,30.32622917,-97.73493899,"(30.32622917, -97.73493899)"
BP,Building Permit,2012-095099 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,7305 WHISPERING CREEK CIR,Demolish 2 side by side detached storage structures,0408380101,Lot 7 Block L Subdivision SCENIC BROOK WEST SECTION ONE,2012/09/19,2012/09/21,FRIDAY,2012,2012,No,Permit Center,Final,2012/09/28,2012/09/28,450,,,,$300.00,1,0,,,,,,,,,,,7305 WHISPERING CREEK CIR,AUSTIN,TX,78736,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10831255,10831255,30.23577684,-97.87975138,"(30.23577684, -97.87975138)"
BP,Building Permit,2014-044346 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,3310 LAKE CLIFF CT,Total demo of pool,0113110402,Lot 14 Block A Subdivision STRATFORD HILLS SUBDIVISION SECTION I,2014/04/30,2014/04/30,WEDNESDAY,2014,2014,No,Permit Center,Final,2014/05/15,2014/05/15,800,,,,$8500.00,1,1,,,,,,,,,,,3310 LAKE CLIFF CT,AUSTIN,TX,78746,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11131633,11131633,30.28930696,-97.78970171,"(30.28930696, -97.78970171)"
BP,Building Permit,2013-056083 BP,R- 645 Demolition One Family Homes,Demolition,No,1907 RIVERVIEW ST,Total demo of existing single family res  Circa 1960,0200080715,LOT 4 BLK 1 OLT 66 DIV O BERGMAN VALLEY VIEW PLUS 12 ADJ VAC ALLEY,2013/05/29,2013/06/05,WEDNESDAY,2013,2013,No,Permit Center,Final,2013/06/28,2013/06/28,0,,,,$0.00,1,1,,,,,,,,,,,1907 RIVERVIEW ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10956977,10956977,30.25128462,-97.72665981,"(30.25128462, -97.72665981)"
BP,Building Permit,2015-080465 BP,R- 645 Demolition One Family Homes,Demolition,No,17 MARGRANITA CRES,Total demo of home  Circa 1952,0117020230,LOT 203204 LESS E 1837 FT TARRYTOWN OAKS,2015/06/30,2015/07/14,TUESDAY,2015,2015,No,Permit Center,Active,2017/07/14,,1533,,,,$5000.00,1,1,,,,,,,,,,,17 MARGRANITA CRES,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11380177,11380177,30.29791709,-97.75892733,"(30.29791709, -97.75892733)"
BP,Building Permit,2008-045221 BP,R- 645 Demolition One Family Homes,Demolition,No,7103 FIREFLY DR,Demolish a circa 1980 2 story 1122 square foot single family residence Clearing entire lot,0329001031,Lot 18 Block   Subdivision YARRABEE BEND SEC 4,2008/06/11,2008/06/16,MONDAY,2008,2008,No,Permit Center,Expired,2008/12/13,,1122,,,,$5000.00,1,1,,,,,,,,,,,7103 FIREFLY DR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10159136,10159136,30.17004234,-97.74562734,"(30.17004234, -97.74562734)"
BP,Building Permit,2008-033746 BP,R- 645 Demolition One Family Homes,Demolition,No,1131 POQUITO ST,withdrawnreapplied under 200833579RD sbenavidez 5508,0206100232,Lot 18 Block   Subdivision CHERNOSKY SUBD NO 6,2008/05/05,2008/05/05,MONDAY,2008,2008,No,Permit Center,VOID,2008/11/01,,1173,,,,$44.00,1,1,,,,,,,,,,,1131 POQUITO ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10145123,10145123,30.26748517,-97.71685943,"(30.26748517, -97.71685943)"
BP,Building Permit,2013-009568 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1501 E 7TH ST,Total demolition of a metal gasoline canopy,0205071402,Lot 1 Block   Subdivision OUTLOT NO 4 SUBDIVISION,2013/01/29,2013/01/31,THURSDAY,2013,2013,No,Permit Center,Expired,2014/03/18,,0,,,,$5000.00,1,0,,,,,,,,,,,1501 E 7TH ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10889584,10889584,30.2641264,-97.72708618,"(30.2641264, -97.72708618)"
BP,Building Permit,2014-001304 BP,R- 645 Demolition One Family Homes,Demolition,No,714 RAMOS ST,Total demolition of cr 1940 one story sf res,0204130611,Lot 12 Block 1 Subdivision CHERNOSKY SUBD NO 11,2013/12/27,2014/01/23,THURSDAY,2014,2014,No,Permit Center,Expired,2016/01/23,,1000,,,,$10000.00,1,1,,,,,,,,,,,714 RAMOS ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11072392,11072392,30.26023875,-97.70735134,"(30.26023875, -97.70735134)"
BP,Building Permit,2015-035145 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,3701 S LAMAR BLVD,Total demolition of 3200 sqft wood frameslab restaurant,0404130301,Lot 2 Block   Subdivision PANTHER TRAIL SUBDIVISION,2015/03/30,2015/03/31,TUESDAY,2015,2015,No,Permit Center,Active,2017/03/31,,3200,,,,$18000.00,1,0,,,,,,,,,,,3701 S LAMAR BLVD,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11319442,11319442,30.23865946,-97.78856506,"(30.23865946, -97.78856506)"
BP,Building Permit,2015-098054 BP,R- 645 Demolition One Family Homes,Demolition,No,915 STOBAUGH ST,Total demo of home  Circa 1941,0235100736,LOT 35A NORTHGATE HALFACRES RESUB OF LOT 35,2015/08/05,2015/08/14,FRIDAY,2015,2015,No,Permit Center,Active,2017/08/14,,700,,,,$6400.00,1,1,,,,,,,,,,,915 STOBAUGH ST,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11400693,11400693,30.34710627,-97.71569551,"(30.34710627, -97.71569551)"
BP,Building Permit,2009-135347 BP,R- 646 Demolition Two Family Bldgs,Demolition,No,1300 OLD 19TH ST,Demolish a circa 1967 2 story 2184 square foot duplex,0113000354,Lot 2 Block   Subdivision JOHN T PATTERSON ADDITION C8S61,2009/12/02,2009/12/09,WEDNESDAY,2009,2010,No,Permit Center,Expired,2010/06/07,,2184,,,,$10000.00,2,2,,,,,,,,,,,1300 OLD 19TH ST,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10376203,10376203,30.28480202,-97.75201679,"(30.28480202, -97.75201679)"
BP,Building Permit,2012-103659 BP,R- 646 Demolition Two Family Bldgs,Demolition,No,1602 HASKELL ST,Demolish res,0201060121,Lot   Block   Subdivision LEONARD M TOBINS RESUB OF RIVERSIDE ADDITION,2012/10/02,2012/10/12,FRIDAY,2012,2013,No,Permit Center,Final,2013/03/15,2013/03/15,682,,,,$0.00,1,2,,,,,,,,,,,1602 HASKELL ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10842414,10842414,30.25419975,-97.73030044,"(30.25419975, -97.73030044)"
