PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2013-100364 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2900 KASSARINE PASS,Partial demolition permit included with additionremodel of an existing twostory singlefamily residence  Addition will add a total of 1192sf of new area and 236sf roof deck to be inspected Demo work will remove some of existing garage covered porch uncovered patio and wood decks  Addition entails  Adding third floor for penthouse roof deck and access new master suite bedroom bathroom WIC and a sitting room on the 2nd floor Remodel includes  all new electrical mechanical and plumbing 1st floor remodel of kitchen dining and living room all areas will get new flooring and new windows,0400120305,Lot 10 Block D Subdivision BARTON HILLS WEST SEC 1,2013/07/03,2013/09/27,FRIDAY,2013,2013,No,Permit Center,Final,2014/07/02,2014/07/02,,,1428,$48000.00,$198000.00,3,1,,$21000.00,,$12000.00,,$6500.00,,$8500.00,,,2900 KASSARINE PASS,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11021935,11021935,30.25138352,-97.78779254,"(30.25138352, -97.78779254)"
BP,Building Permit,2015-038791 BP,R- 435 Renovations/Remodel,Remodel,No,2619 DEERFOOT TRL,Interior remodel  Partial Demolition  Interior kitchen and laundry room remodel include plumbing electrical mechanical and selected replacement of existing windows  One window will change size in height by 3 Revision 42715  1 Now bearing on existing piers 2 Beam 2 changed to 2x12 and exsting bearing points to remain 3 Beam 3 changed to 7x11 to keep existing ceiling height and joist depth no longer adding new piers using foundation wall for bearing 4 2 new flooring truss joists to take floor above where wall below is being removed,0104090233,Lot 4 Block 9 Subdivision THE OAKS OF BARTON,2015/04/03,2015/04/08,WEDNESDAY,2015,2015,No,Permit Center,Final,2015/09/24,2015/09/24,,400,,$39600.00,,2,1,,$33600.00,,$3000.00,,$1000.00,,$2000.00,,,2619 DEERFOOT TRL,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11325108,11325108,30.26121666,-97.77953974,"(30.26121666, -97.77953974)"
BP,Building Permit,2010-043220 BP,R- 434 Addition & Alterations,Addition and Remodel,No,911 E 43RD ST,Partial demo of existing carport and rear exterior wall to add a single door and double door Addition of a bedroom bathroom hallway uncovered wood deck and fire place to the rear of existing one story single family residence,0218090108,Lot   Block B Subdivision FAIRWAY HEIGHTS,2010/05/05,2010/05/20,THURSDAY,2010,2010,No,Permit Center,Final,2010/11/22,2010/11/22,,,1248,$400.00,$85000.00,1,1,,$400.00,,$0.00,,$0.00,,$0.00,,,911 E 43RD ST,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10441479,10441479,30.30199904,-97.72007912,"(30.30199904, -97.72007912)"
BP,Building Permit,2008-089982 BP,R- 435 Renovations/Remodel,Remodel,No,5113 PROVENCIAL DR,partial demolition and remodel to repair fire damage remodel to include building trades electrical plumbing and HVAC Fire damaged majority of structure and structure will be rebuilt on existing footprint with existing floorplan layout No additional square footage will be added to structure or any additional impervious coverage added to site Fire report attached to application,0213280808,Lot 13 Block C Subdivision CAVALIER PARK SEC 1,2008/11/07,2008/11/17,MONDAY,2008,2009,No,Permit Center,Final,2009/05/29,2009/05/29,,1400,,$61000.00,,1,1,,$34000.00,,$9500.00,,$8500.00,,$9000.00,,,5113 PROVENCIAL DR,AUSTIN,TX,78724,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10212832,10212832,30.28665937,-97.66174123,"(30.28665937, -97.66174123)"
BP,Building Permit,2012-072738 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1300 CHICORY CV,Partial demolition at rear of existing sfres Addition new family room kitchen area bedroom 2 and 3 with bath new windows and siding new deck Interior remodel of laundry room foyer and master suiteTrade permit as required,0107140201,Lot 34 Block A Subdivision,2012/05/29,2012/07/31,TUESDAY,2012,2012,No,Permit Center,Final,2013/04/26,2013/04/26,,,1345,$69000.00,$175000.00,2,1,,$50000.00,,$6000.00,,$6000.00,,$7000.00,,,1300 CHICORY CV,AUSTIN,TX,78746,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10800340,10800340,30.26717613,-97.79863051,"(30.26717613, -97.79863051)"
BP,Building Permit,2013-024185 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1306 NORWOOD RD,partial demo Unit A Main house replace roof structure and roofing material Replace water heater  Convert existing garage to carport  Enlarge driveway  Replace HVAC unit,0219120223,Lot 5 Block H Subdivision DELWOOD SEC 2,2012/10/30,2013/03/13,WEDNESDAY,2013,2013,No,Permit Center,Expired,2015/04/29,,,,185,$28000.00,$168000.00,2,1,,$23900.00,,$1000.00,,$2100.00,,$1000.00,,,1306 NORWOOD RD,AUSTIN,TX,78722,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10911419,10911419,30.3030228,-97.71014612,"(30.3030228, -97.71014612)"
BP,Building Permit,2011-027621 BP,R- 434 Addition & Alterations,Addition,No,1716 PALMA PLZ,Partial demo of existing rear exterior sf residence walls to accomodate a new Master Bedroom and Master Bathroom addition Plumbing electrical and mechanical as needed,0111041322,Lot 33 Block   Subdivision ENFIELD F,2011/02/15,2011/04/08,FRIDAY,2011,2011,No,Permit Center,Final,2011/08/04,2011/08/04,,,742,,$75000.00,1,1,,,,,,,,,,,1716 PALMA PLZ,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10568662,10568662,30.28369241,-97.7620796,"(30.28369241, -97.7620796)"
BP,Building Permit,2012-050250 BP,R- 434 Addition & Alterations,Addition,No,3425 MOUNT BARKER DR,Partial demo  south and east wll of existing garage extend rear east of garage and south of garage to create new conditions storage and unconditioned storage add windows and new garage walls widen driveway and driveway approachnot to exceed 25 in width measured at property line New garage lights new gutters through out house  walkways and steps encroaching into a front setback must be at grade pmt not required install counterflashing over existing fireplace perimeter penetration add rear patio new roof ridge new HVAC screened wall,0126060801,Lot 10 Block   Subdivision,2012/05/03,2012/05/21,MONDAY,2012,2012,No,Permit Center,Final,2014/07/29,2014/07/29,,,275,,$15000.00,1,1,,,,,,,,,,,3425 MOUNT BARKER DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10769764,10769764,30.32627516,-97.77276728,"(30.32627516, -97.77276728)"
BP,Building Permit,2008-083952 BP,R- 434 Addition & Alterations,Addition,No,1708 NEW YORK AVE,Partial demo of rear of existing sf res to add new 2 story addition and remodel interior to replace bathroom fixtures install water heater and reconfigure walls to accomodate new closet,0208090719,Lot   Block   Subdivision J H PATTERSON SUBDIVISION,2008/10/15,2008/10/24,FRIDAY,2008,2009,No,Permit Center,Final,2009/05/01,2009/05/01,,,1003,,$89000.00,2,1,,,,,,,,,,,1708 NEW YORK AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10205994,10205994,30.27276801,-97.72100982,"(30.27276801, -97.72100982)"
BP,Building Permit,2010-087118 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1705 DRAKE AVE,partial demo of existing rear SF residence to add master bedroom full bath closet and storage add duct work  Partial demo of existing attached wood deck in rear yard and replacing with new attached uncovered wood deck  Replacing existing ac unit with newer larger unit and extending duct work into new addition Electrical mechanical and plumbing as needed,0302001504,Lot 13 Block   Subdivision,2010/09/15,2010/10/08,FRIDAY,2010,2011,No,Permit Center,Final,2011/04/01,2011/04/01,,,850,$78000.00,$78000.00,1,1,,$60000.00,,$6000.00,,$6000.00,,$6000.00,,,1705 DRAKE AVE,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10500664,10500664,30.24568949,-97.7477848,"(30.24568949, -97.7477848)"
BP,Building Permit,2013-089133 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1302 CANTERBURY ST,Partial Demoliton Permit included  Existing structure has noncomplying setbacks and demolition work shall comply with LDC 252963  Addition as proposed will comply with all setbacks and maximum height per LDC  Addition will be 2story construction and will add  671sf of 1st floor area 749sf of 2nd Floor area 150sf of new covered rear porch and 95sf of second floor balconydeck  The remodel work entails reconfiguration of exisitng 1st Floor that is not demolished  The proposed additionremodeled residence will have 3 bedrooms and 2 bathrooms,0202050519,Lot 37 Block   Subdivision NEW PLAN OF CANTERBURY SQUARE,2013/06/28,2013/08/26,MONDAY,2013,2013,No,Permit Center,Withdrawn,2014/08/19,2014/05/12,,,1665,$53900.00,$266900.00,2,1,,$50400.00,,$2000.00,,$1500.00,,$0.00,,,1302 CANTERBURY ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11005528,11005528,30.25814358,-97.73191762,"(30.25814358, -97.73191762)"
BP,Building Permit,2010-092095 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1415 WOOLDRIDGE DR,partial demo of existing sfres  demo of southeastern corner rear wall to accommodate two story addition including a kitchen dining room living area 3 bedrooms 35 baths and a balcony  interior remodel to include remodel of existing study bedroom and bathroom to create master suite  bedroom closet and bath,0115010812,Lot   Block   Subdivision JOSEPHINE L FISHER RESERVATION,2010/10/07,2010/10/28,THURSDAY,2010,2011,No,Permit Center,Final,2013/02/13,2013/02/13,,,4441,$300000.00,$2750000.00,2,1,,$150000.00,,$30000.00,,$30000.00,,$90000.00,,,1415 WOOLDRIDGE DR,AUSTIN,TX,78703,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10507057,10507057,30.29161787,-97.75491188,"(30.29161787, -97.75491188)"
BP,Building Permit,2011-073541 BP,R- 434 Addition & Alterations,Addition,No,4836 CANYONBEND CIR,AdditionPartial demolition to Single Family Home Additon of approx 643 sqft to accomodate new Master Bedroom with Bathroom and Closet and Study  Adding 80 sqft of Uncovered Wood Decking,0404210501,Lot 5 Block D Subdivision TRAVIS COUNTRY,2011/07/07,2011/08/19,FRIDAY,2011,2011,No,Permit Center,Final,2012/01/17,2012/01/17,,,723,,$72000.00,1,1,,,,,,,,,,,4836 CANYONBEND CIR,AUSTIN,TX,78735,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10638546,10638546,30.24159192,-97.82653713,"(30.24159192, -97.82653713)"
BP,Building Permit,2014-078279 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1723 BARN SWALLOW DR,partial demoADDING SQ FTG TO MASTER SUITE AND 2 SMALL STORAGE ROOMS AND REMODELING MASTER SUITE AND CONVERTING BEDROOM CLOSETS TO WARDROBES NEW FLOORING IN BEDROOMS,0107180349,Lot 50 Block A Subdivision WOODHAVEN,2014/07/02,2014/07/29,TUESDAY,2014,2014,No,Permit Center,Final,2015/07/27,2015/07/27,,,311,$56700.00,$80000.00,1,1,,$49000.00,,$3000.00,,$700.00,,$4000.00,,,1723 BARN SWALLOW DR,AUSTIN,TX,78746,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11188350,11188350,30.26783898,-97.80977882,"(30.26783898, -97.80977882)"
BP,Building Permit,2009-079483 BP,R- 434 Addition & Alterations,Addition and Remodel,No,915 W MILTON ST,partial demo of rear deck and rear walls Addition to add breakfast room bathroom and covered wood deck Remodel kitchen Remodel existing non complying garage,0400041906,Lot 1 Block 5 Subdivision MONROE HEIGHTS ADDN,2009/07/01,2009/07/20,MONDAY,2009,2009,No,Permit Center,Final,2009/11/02,2009/11/02,,,206,$3000.00,$25000.00,1,1,,$2000.00,,$600.00,,$0.00,,$400.00,,,915 W MILTON ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10313650,10313650,30.25033692,-97.76059503,"(30.25033692, -97.76059503)"
BP,Building Permit,2013-055900 BP,R- 434 Addition & Alterations,Addition and Remodel,No,616 W MONROE ST,Partial demolition of exterior deck at rear of residence Addition and remodel additionexisting non complying with FAR to convert existing rear car garage to new storage space with store front system addition of new uncovered wood deck at grade addition of new exterior uncovered stairsInterior remodel to upgrade bathroom located at rear of residence and to reconfigure bathroom layout located at front of residence both bathrooms at first flrNew gate and window replacement at front of residence,0101010814,Lot 9 Block   Subdivision MRS A J PACE SUBD,2013/05/08,2013/05/30,THURSDAY,2013,2013,No,Permit Center,Final,2015/03/20,2015/03/20,,,578,$25000.00,$30000.00,3,1,,$10000.00,,$7500.00,,$0.00,,$7500.00,,,616 W MONROE ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10956789,10956789,30.25004177,-97.75631036,"(30.25004177, -97.75631036)"
BP,Building Permit,2010-008113 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4711 SINCLAIR AVE,Partial demo of rear wall and deck to accomodate new 2 story addition of master bedroom deck 3 bedrooms and bath upstairs,0225030920,Lot 23 Block 32 Subdivision ROSEDALE H ANNEX,2009/12/22,2010/01/29,FRIDAY,2010,2010,No,Permit Center,Final,2010/10/21,2010/10/21,,,1496,$0.00,$227500.00,1,1,,$0.00,,$0.00,,$0.00,,$0.00,,,4711 SINCLAIR AVE,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10394489,10394489,30.31995852,-97.74187629,"(30.31995852, -97.74187629)"
BP,Building Permit,2012-065405 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1513 W 29TH ST,Partial demolition of roof structure and some exterior walls to accomodate new additions 2nd floor addition of 2 bedrooms and bathroom addition of screened porch and breadfast room on first floor remodel of existing to upgrade electrical plumbing and HVAC as needed new windows and doors new framing interior sheetrock wallboard and insulation as needed throughout,0118010911,Lot 8 Block   Subdivision SUMMIT PLACE,2012/03/09,2012/06/29,FRIDAY,2012,2012,No,Permit Center,Final,2013/05/14,2013/05/14,,,992,$100000.00,$150000.00,2,1,,$75000.00,,$10000.00,,$5000.00,,$10000.00,,,1513 W 29TH ST,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10789810,10789810,30.30063427,-97.75317495,"(30.30063427, -97.75317495)"
BP,Building Permit,2009-002472 BP,R- 434 Addition & Alterations,Addition and Remodel,No,609 E 42ND ST,Partial demo of roof for addition of 2 bedrooms and 1 bathroom to 2nd story of existing sf res reconfigure interior walls,0219080105,Lot 5 Block   Subdivision IDEAL PLACE  1911,2008/11/21,2009/01/14,WEDNESDAY,2009,2009,No,Permit Center,Final,2009/07/02,2009/07/02,,,752,$14000.00,$80000.00,2,1,,$12000.00,,$2000.00,,$0.00,,$0.00,,,609 E 42ND ST,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10226956,10226956,30.30210464,-97.7255344,"(30.30210464, -97.7255344)"
BP,Building Permit,2013-002079 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2910 ZEKE BND,Partial demo and removing a major portion of the rear of the structure from the existing form to allow for addition of a larger kitchen the addition of a new downstairs master bedroom and bathroom and add an additional bedroom upstaris in modifying the strucutre an additional area will be able to expand a small bedroom into a larger bedroom as noted on the plans,0422230109,Lot 9 Block F Subdivision CHERRY CREEK SEC 9F,2012/11/13,2013/01/10,THURSDAY,2013,2013,No,Permit Center,Final,2013/09/20,2013/09/20,,,1267,$90000.00,$90000.00,2,1,,$40000.00,,$20000.00,,$10000.00,,$20000.00,,,2910 ZEKE BND,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10879610,10879610,30.19121804,-97.83146909,"(30.19121804, -97.83146909)"
BP,Building Permit,2011-069120 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2801 CHERRY LN,Partial demo to remove rear south walls and portion of east wall and portion of west wall Remodel to Interior demolition to Interior walls preformed with permit 2011  045279 BP gut remodel  relocate kitchen relocate 2 existing bathrooms and 2 existing bedrooms all new wallboard throughout house insulation plumbing electrical  mechanical systems remove 2 existing windows on south side to install sliding door replace existing windows new siding across rear new roof  Addition to add screenedin porch SE uncovered wood deck and addition of an attached 2 story in rear W side to consist of 1st FL utility room stairwell workout studio bath storage attached carport NW 2nd FL stairwell bathrm 3 flex room bedrm 4 bathrm 4  bedrm 3,0115060702,Lot 73 Block   Subdivision,2011/07/21,2011/08/08,MONDAY,2011,2011,No,Permit Center,Final,2012/04/02,2012/04/02,,,2268,$62500.00,$187000.00,2,1,,$45000.00,,$5000.00,,$6000.00,,$6500.00,,,2801 CHERRY LN,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10632039,10632039,30.29349337,-97.77135821,"(30.29349337, -97.77135821)"
BP,Building Permit,2015-062579 BP,R- 434 Addition & Alterations,Addition,No,2804 STRATFORD DR,Partial demo of attached carport New attached garage,0111090612,Lot 12 Block C Subdivision BLUFFINGTON SEC 2,2015/04/22,2015/05/28,THURSDAY,2015,2015,No,Permit Center,Final,2015/11/05,2015/11/05,,,659,,$60000.00,1,1,,,,,,,,,,,2804 STRATFORD DR,AUSTIN,TX,78746,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11357980,11357980,30.28147134,-97.78306012,"(30.28147134, -97.78306012)"
BP,Building Permit,2010-109522 BP,R- 435 Renovations/Remodel,Remodel,No,4802 TRAIL CREST CIR,partial demo of existing sfres  removal of portion of back stone wall to accomodate insertion of double doors    additional cosmetic demo to include removal of back trellis over patio removal of concrete skirt from rear of home removal of low stone walls from front entryway and removal of woodwork from over front entryway  remodel work to include full remodel of both baths plumbing and elec full remodel of kitchen and utility room  new front door,0402231540,Lot 5 Block 6 Subdivision,2010/12/22,2010/12/22,WEDNESDAY,2010,2011,No,Permit Center,Final,2011/05/27,2011/05/27,,0,,$5000.00,,1,1,,$2000.00,,$1000.00,,$0.00,,$2000.00,,,4802 TRAIL CREST CIR,AUSTIN,TX,78735,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10529461,10529461,30.2514623,-97.82848576,"(30.2514623, -97.82848576)"
